timestamp,source_ip,country,destination_ip,protocol,port,packet_size,duration_sec,vpn_connection,firewall_action,cloudflare_flag,endpoint_detected,user_id,device_id,service_target,threat_type
2024-01-31 00:00:00,190.24.198.170,Colombia,10.0.47.67,TCP,53,600,1.01,0,deny,0,0,624,400,Sistema de óptica,Malware
2019-08-08 00:00:00,189.203.75.234,México,10.0.48.15,ICMP,25,586,0.96,1,deny,0,1,553,933,Portal de constancias,DDoS
2020-10-03 00:00:00,168.243.199.158,El Salvador,10.0.181.243,HTTP,80,126,0.16,0,deny,0,0,557,700,Formulario de denuncias,DDoS
2024-09-28 00:00:00,83.32.49.17,España,10.0.8.27,HTTPS,443,612,0.81,0,allow,0,0,60,890,Portal de constancias,Data Exfiltration
2023-07-07 00:00:00,168.243.211.92,El Salvador,10.0.220.12,ICMP,22,408,8.4,0,allow,0,0,283,498,Portal de constancias,Malware
2022-08-17 00:00:00,168.243.129.58,El Salvador,10.0.59.249,HTTPS,3306,42,0.44,0,allow,0,0,371,638,Sistema de óptica,Phishing
2019-06-09 00:00:00,34.115.28.56,Estados Unidos,10.0.140.93,TCP,3389,557,0.32,0,deny,0,0,87,661,Sistema de óptica,Brute Force
2022-03-10 00:00:00,34.247.121.150,Estados Unidos,10.0.125.98,TCP,8080,846,3.65,1,deny,0,0,592,999,Portal de constancias,Man-in-the-Middle
2024-11-13 00:00:00,168.243.87.187,El Salvador,10.0.195.111,ICMP,21,687,1.18,1,deny,0,1,621,539,Web institucional,Malware
2019-12-17 00:00:00,34.63.233.62,Estados Unidos,10.0.31.235,TCP,443,681,0.48,1,deny,0,0,453,57,Web institucional,Ransomware
2020-05-05 00:00:00,189.203.225.223,México,10.0.66.7,HTTPS,25,110,2.51,0,allow,0,1,24,868,Formulario de denuncias,Data Exfiltration
2023-04-01 00:00:00,177.252.117.62,Brasil,10.0.179.140,HTTPS,22,1021,1.99,0,allow,0,0,463,76,Portal de constancias,Phishing
2019-03-26 00:00:00,190.24.194.122,Colombia,10.0.51.36,TCP,21,560,4.47,0,allow,0,1,363,749,Formulario de denuncias,Brute Force
2021-11-14 00:00:00,168.243.38.153,El Salvador,10.0.163.190,ICMP,3389,330,0.26,0,alert,0,1,211,870,Formulario de denuncias,SQL Injection
2021-11-12 00:00:00,190.24.227.111,Colombia,10.0.135.85,TCP,3389,1304,1.44,0,allow,0,0,250,325,Formulario de denuncias,Malware
2020-11-30 00:00:00,34.224.70.213,Estados Unidos,10.0.189.211,HTTPS,110,1340,1.38,0,allow,0,1,114,863,Portal de constancias,DDoS
2021-10-18 00:00:00,34.161.77.214,Estados Unidos,10.0.33.82,UDP,21,563,2.11,0,allow,0,0,613,842,Sistema de óptica,DDoS
2022-04-08 00:00:00,168.243.68.87,El Salvador,10.0.187.174,HTTP,3389,219,0.53,0,deny,0,0,597,85,Portal de constancias,Man-in-the-Middle
2023-08-02 00:00:00,83.32.23.68,España,10.0.212.115,UDP,22,303,0.89,0,allow,0,0,29,848,Formulario de denuncias,Data Exfiltration
2023-03-16 00:00:00,168.243.254.112,El Salvador,10.0.125.101,HTTPS,80,1203,2.58,0,allow,0,0,128,990,Sistema de óptica,Man-in-the-Middle
2021-01-24 00:00:00,190.24.109.251,Colombia,10.0.164.120,UDP,8080,781,0.56,0,deny,0,0,24,144,Portal de constancias,Man-in-the-Middle
2019-07-18 00:00:00,189.203.85.129,México,10.0.240.40,UDP,53,1287,3.21,1,allow,0,0,180,728,Portal de constancias,Man-in-the-Middle
2022-10-04 00:00:00,83.32.162.139,España,10.0.87.246,ICMP,443,535,3.32,0,allow,0,0,53,821,Sistema de óptica,Ransomware
2024-06-15 00:00:00,34.183.241.18,Estados Unidos,10.0.43.227,HTTPS,53,326,0.12,0,allow,1,0,399,65,Web institucional,Ransomware
2019-03-31 00:00:00,80.10.151.40,Francia,10.0.202.71,TCP,3389,1444,8.67,0,alert,1,1,294,795,Formulario de denuncias,Phishing
2020-09-05 00:00:00,168.243.179.130,El Salvador,10.0.103.164,UDP,8080,386,0.24,0,deny,0,1,675,504,Portal de constancias,Malware
2023-11-05 00:00:00,83.32.91.91,España,10.0.71.194,TCP,53,1408,3.59,1,deny,0,0,351,795,Sistema de óptica,Brute Force
2019-10-03 00:00:00,168.243.165.33,El Salvador,10.0.114.71,HTTP,25,634,0.93,0,deny,0,0,138,193,Formulario de denuncias,Data Exfiltration
2024-02-24 00:00:00,34.178.251.16,Estados Unidos,10.0.151.149,HTTPS,110,1305,0.91,0,allow,0,0,185,360,Sistema de óptica,Brute Force
2019-12-17 00:00:00,80.10.9.90,Francia,10.0.184.95,HTTP,80,1305,7.68,0,deny,0,0,552,329,Sistema de óptica,Data Exfiltration
2023-08-20 00:00:00,168.243.203.1,El Salvador,10.0.23.70,TCP,80,334,4.39,1,allow,0,0,484,48,Portal de constancias,Brute Force
2024-03-29 00:00:00,34.35.128.14,Estados Unidos,10.0.6.230,UDP,443,258,0.46,0,allow,0,1,5,772,Portal de constancias,Malware
2019-04-24 00:00:00,168.243.156.206,El Salvador,10.0.191.220,TCP,25,426,0.64,0,allow,0,1,100,894,Formulario de denuncias,Man-in-the-Middle
2020-10-18 00:00:00,168.243.14.246,El Salvador,10.0.167.232,HTTPS,80,491,0.41,0,deny,1,0,682,140,Sistema de óptica,Ransomware
2020-05-05 00:00:00,83.32.176.126,España,10.0.21.4,UDP,443,42,2.57,0,deny,0,0,644,642,Web institucional,Brute Force
2020-07-11 00:00:00,80.10.13.0,Francia,10.0.3.226,TCP,21,359,7.26,1,allow,0,0,238,75,Formulario de denuncias,DDoS
2022-11-20 00:00:00,168.243.130.183,El Salvador,10.0.145.156,ICMP,53,883,0.6,0,allow,0,0,37,967,Sistema de óptica,Malware
2023-09-06 00:00:00,189.203.15.211,México,10.0.33.144,TCP,25,1353,0.52,0,allow,0,0,350,311,Web institucional,Man-in-the-Middle
2020-12-28 00:00:00,190.24.156.101,Colombia,10.0.73.251,HTTPS,443,488,1.02,1,allow,0,0,637,91,Web institucional,SQL Injection
2022-03-05 00:00:00,168.243.132.152,El Salvador,10.0.47.248,HTTPS,80,321,0.05,1,deny,0,0,295,120,Formulario de denuncias,SQL Injection
2023-03-06 00:00:00,83.32.169.175,España,10.0.81.179,UDP,25,312,0.35,0,alert,1,0,562,198,Sistema de óptica,Malware
2022-01-04 00:00:00,34.43.71.84,Estados Unidos,10.0.30.234,TCP,110,343,3.93,0,allow,0,1,189,840,Formulario de denuncias,Malware
2020-05-03 00:00:00,168.243.24.35,El Salvador,10.0.234.248,ICMP,21,522,3.53,0,alert,0,1,629,52,Portal de constancias,DDoS
2022-04-23 00:00:00,168.243.31.194,El Salvador,10.0.104.193,ICMP,21,774,3.18,1,allow,0,1,230,761,Sistema de óptica,Phishing
2021-05-04 00:00:00,168.243.214.226,El Salvador,10.0.216.35,ICMP,22,579,0.1,0,deny,0,0,593,236,Web institucional,DDoS
2019-12-21 00:00:00,34.234.163.214,Estados Unidos,10.0.15.23,UDP,53,300,0.83,0,alert,0,0,92,129,Portal de constancias,SQL Injection
2020-03-16 00:00:00,168.243.187.67,El Salvador,10.0.7.74,HTTP,8080,545,1.28,0,allow,1,1,262,937,Sistema de óptica,Brute Force
2019-06-15 00:00:00,168.243.95.242,El Salvador,10.0.14.236,TCP,110,1246,2.86,0,allow,0,0,389,330,Web institucional,Data Exfiltration
2023-11-10 00:00:00,34.46.60.113,Estados Unidos,10.0.122.66,UDP,21,508,1.22,1,allow,1,0,422,241,Sistema de óptica,Data Exfiltration
2019-05-07 00:00:00,34.39.177.28,Estados Unidos,10.0.227.173,TCP,110,810,1.65,1,allow,0,1,9,128,Sistema de óptica,Ransomware
2020-12-26 00:00:00,168.243.102.0,El Salvador,10.0.151.67,HTTPS,80,229,1.38,0,allow,0,0,461,850,Formulario de denuncias,Man-in-the-Middle
2021-03-08 00:00:00,168.243.97.198,El Salvador,10.0.186.231,HTTPS,3306,876,0.56,0,allow,0,0,556,668,Sistema de óptica,Man-in-the-Middle
2024-02-23 00:00:00,168.243.108.239,El Salvador,10.0.112.17,HTTP,3389,795,2.2,0,deny,0,1,512,105,Formulario de denuncias,Ransomware
2020-04-22 00:00:00,190.24.163.148,Colombia,10.0.224.166,ICMP,22,1405,6.79,0,allow,0,0,338,182,Web institucional,Brute Force
2020-01-31 00:00:00,34.151.64.237,Estados Unidos,10.0.112.29,HTTP,443,955,1.72,0,deny,0,0,327,677,Portal de constancias,Man-in-the-Middle
2019-03-17 00:00:00,83.32.114.110,España,10.0.156.195,HTTP,8080,883,0.17,1,allow,0,1,700,107,Portal de constancias,Malware
2021-08-13 00:00:00,80.10.255.212,Francia,10.0.3.48,TCP,8080,476,6.82,0,allow,0,1,675,46,Portal de constancias,Data Exfiltration
2020-07-24 00:00:00,189.203.223.149,México,10.0.47.50,UDP,110,162,0.05,0,allow,0,1,322,396,Web institucional,Data Exfiltration
2023-07-24 00:00:00,168.243.6.92,El Salvador,10.0.111.34,HTTP,80,529,0.18,0,allow,0,0,471,879,Portal de constancias,Ransomware
2022-08-18 00:00:00,189.203.54.78,México,10.0.78.8,TCP,8080,1489,5.98,0,allow,1,0,6,338,Portal de constancias,Ransomware
2019-05-15 00:00:00,177.143.58.25,Brasil,10.0.189.56,HTTPS,8080,523,2.95,1,allow,0,0,661,368,Portal de constancias,Phishing
2024-11-11 00:00:00,83.32.39.76,España,10.0.254.184,ICMP,8080,1045,4.19,0,deny,1,1,223,513,Sistema de óptica,Brute Force
2019-08-24 00:00:00,177.249.254.15,Brasil,10.0.182.2,ICMP,8080,712,1.38,0,allow,0,1,412,364,Portal de constancias,Ransomware
2019-03-27 00:00:00,189.203.223.89,México,10.0.82.74,UDP,8080,744,7.01,0,allow,0,0,617,874,Sistema de óptica,Ransomware
2024-08-10 00:00:00,80.10.4.243,Francia,10.0.137.80,HTTPS,80,88,2.38,0,allow,0,0,91,579,Portal de constancias,DDoS
2020-08-11 00:00:00,168.243.192.120,El Salvador,10.0.114.64,HTTP,443,1165,0.69,0,allow,0,1,78,40,Portal de constancias,Malware
2022-05-14 00:00:00,168.243.172.118,El Salvador,10.0.42.242,ICMP,443,1023,1.85,1,allow,0,0,612,836,Web institucional,DDoS
2019-08-02 00:00:00,83.32.121.23,España,10.0.175.110,ICMP,21,929,1.13,0,allow,0,0,633,157,Formulario de denuncias,Ransomware
2022-10-11 00:00:00,34.32.148.130,Estados Unidos,10.0.201.228,HTTPS,53,73,1.38,0,allow,0,1,121,812,Portal de constancias,Data Exfiltration
2024-08-26 00:00:00,168.243.220.203,El Salvador,10.0.243.156,TCP,443,1415,0.4,0,deny,0,1,403,606,Formulario de denuncias,SQL Injection
2023-12-26 00:00:00,190.24.4.159,Colombia,10.0.152.227,UDP,3389,1284,0.32,0,allow,0,1,422,434,Web institucional,DDoS
2021-01-30 00:00:00,83.32.51.85,España,10.0.83.7,ICMP,110,925,0.72,0,allow,0,0,619,716,Sistema de óptica,SQL Injection
2023-07-13 00:00:00,34.76.17.37,Estados Unidos,10.0.125.9,TCP,53,852,2.5,0,deny,1,0,385,795,Portal de constancias,Ransomware
2024-06-22 00:00:00,190.24.40.159,Colombia,10.0.158.229,HTTP,53,833,2.91,0,allow,0,1,391,245,Sistema de óptica,Brute Force
2020-02-20 00:00:00,168.243.162.189,El Salvador,10.0.64.212,HTTPS,25,847,1.53,0,allow,0,0,397,958,Web institucional,SQL Injection
2023-02-28 00:00:00,177.146.214.227,Brasil,10.0.66.12,HTTPS,25,237,1.84,0,deny,0,0,131,306,Sistema de óptica,Data Exfiltration
2023-10-16 00:00:00,168.243.243.86,El Salvador,10.0.107.89,TCP,80,1073,1.21,1,allow,0,0,412,258,Sistema de óptica,Ransomware
2021-03-31 00:00:00,168.243.92.79,El Salvador,10.0.66.242,HTTPS,443,105,1.31,0,alert,0,0,38,267,Sistema de óptica,Malware
2021-06-13 00:00:00,168.243.109.215,El Salvador,10.0.189.25,TCP,80,63,1.54,1,allow,1,0,461,915,Formulario de denuncias,Man-in-the-Middle
2020-10-15 00:00:00,168.243.140.28,El Salvador,10.0.31.37,HTTP,3306,649,0.15,0,alert,0,0,15,779,Formulario de denuncias,Brute Force
2019-12-08 00:00:00,189.203.142.125,México,10.0.182.202,TCP,110,401,9.46,0,allow,1,1,636,824,Portal de constancias,Man-in-the-Middle
2019-12-21 00:00:00,34.117.155.138,Estados Unidos,10.0.210.220,ICMP,8080,483,2.45,0,deny,0,1,253,254,Web institucional,Ransomware
2024-05-25 00:00:00,168.243.221.195,El Salvador,10.0.211.44,TCP,21,1035,2.38,0,allow,0,0,688,416,Web institucional,SQL Injection
2020-04-10 00:00:00,34.212.209.63,Estados Unidos,10.0.109.246,UDP,3389,542,3.59,0,alert,0,0,515,910,Portal de constancias,Brute Force
2022-08-22 00:00:00,168.243.9.64,El Salvador,10.0.113.17,ICMP,80,1498,0.07,0,allow,0,0,555,399,Sistema de óptica,Man-in-the-Middle
2020-11-17 00:00:00,83.32.210.50,España,10.0.122.55,HTTP,8080,43,1.32,0,allow,0,1,456,649,Portal de constancias,Malware
2019-03-06 00:00:00,168.243.161.4,El Salvador,10.0.106.151,UDP,443,197,0.77,0,allow,0,1,694,919,Web institucional,Phishing
2023-07-30 00:00:00,168.243.7.0,El Salvador,10.0.47.58,TCP,8080,280,0.79,0,allow,1,0,280,426,Sistema de óptica,Phishing
2024-11-20 00:00:00,168.243.213.239,El Salvador,10.0.213.168,HTTP,443,389,3.21,0,allow,0,0,515,972,Portal de constancias,Ransomware
2024-10-20 00:00:00,189.203.5.23,México,10.0.35.22,HTTP,110,862,3.35,1,allow,0,1,677,945,Formulario de denuncias,Ransomware
2022-08-15 00:00:00,34.6.210.6,Estados Unidos,10.0.102.148,UDP,80,114,0.44,0,allow,0,1,145,692,Sistema de óptica,Data Exfiltration
2024-07-03 00:00:00,190.24.64.167,Colombia,10.0.52.224,TCP,3389,622,0.41,0,allow,0,0,490,117,Portal de constancias,Phishing
2024-01-25 00:00:00,34.41.246.35,Estados Unidos,10.0.87.33,ICMP,25,615,2.86,0,allow,0,0,458,714,Sistema de óptica,Malware
2022-08-06 00:00:00,190.24.74.152,Colombia,10.0.177.105,UDP,3389,862,8.79,0,alert,0,0,689,770,Sistema de óptica,Man-in-the-Middle
2024-06-15 00:00:00,189.203.40.63,México,10.0.176.22,UDP,3306,796,1.66,0,deny,0,0,160,640,Formulario de denuncias,Man-in-the-Middle
2019-10-02 00:00:00,168.243.36.134,El Salvador,10.0.129.116,TCP,443,772,1.68,0,allow,0,0,384,214,Web institucional,Man-in-the-Middle
2020-02-16 00:00:00,168.243.144.229,El Salvador,10.0.99.76,UDP,110,407,1.58,0,deny,0,0,56,567,Web institucional,Phishing
2023-03-04 00:00:00,168.243.190.74,El Salvador,10.0.74.200,HTTP,22,59,2.63,0,allow,0,0,330,921,Formulario de denuncias,Ransomware
2024-10-25 00:00:00,34.229.36.199,Estados Unidos,10.0.86.242,TCP,3306,1130,0.94,0,allow,0,1,533,102,Sistema de óptica,Brute Force
2021-09-10 00:00:00,83.32.232.235,España,10.0.213.88,HTTPS,443,677,0.92,0,allow,0,0,257,922,Portal de constancias,Data Exfiltration
2024-03-03 00:00:00,168.243.156.176,El Salvador,10.0.145.179,HTTP,3389,417,0.13,0,deny,0,1,565,234,Formulario de denuncias,Malware
2020-08-19 00:00:00,83.32.50.78,España,10.0.97.207,ICMP,110,1210,0.06,0,alert,0,1,274,409,Formulario de denuncias,DDoS
2021-01-11 00:00:00,168.243.48.105,El Salvador,10.0.196.124,HTTPS,80,1210,1.43,0,allow,0,1,551,190,Sistema de óptica,Ransomware
2023-02-06 00:00:00,80.10.95.145,Francia,10.0.29.94,ICMP,53,500,0.15,0,alert,1,0,247,80,Portal de constancias,DDoS
2023-03-12 00:00:00,177.130.43.162,Brasil,10.0.142.233,HTTP,22,78,0.36,0,allow,0,0,32,703,Web institucional,Malware
2022-04-03 00:00:00,189.203.177.81,México,10.0.84.136,UDP,25,831,2.76,0,allow,0,0,457,518,Portal de constancias,Brute Force
2024-05-21 00:00:00,168.243.157.86,El Salvador,10.0.199.78,ICMP,80,1442,0.74,0,allow,0,0,175,99,Formulario de denuncias,DDoS
2023-08-14 00:00:00,168.243.170.20,El Salvador,10.0.127.69,UDP,22,823,3.08,1,deny,0,1,472,359,Web institucional,Phishing
2023-05-18 00:00:00,190.24.242.97,Colombia,10.0.209.54,UDP,110,1452,2.42,0,allow,0,1,28,579,Web institucional,Data Exfiltration
2023-08-15 00:00:00,34.255.110.184,Estados Unidos,10.0.245.16,TCP,80,824,3.78,0,allow,0,0,646,822,Portal de constancias,Phishing
2020-01-06 00:00:00,83.32.55.88,España,10.0.104.190,HTTP,53,1448,0.02,0,deny,1,0,619,426,Web institucional,Data Exfiltration
2024-01-29 00:00:00,80.10.150.157,Francia,10.0.68.36,HTTPS,3389,1473,3.2,1,allow,0,0,322,729,Formulario de denuncias,Phishing
2019-04-08 00:00:00,189.203.236.169,México,10.0.34.245,HTTP,22,393,0.86,0,allow,0,0,627,34,Sistema de óptica,Malware
2019-11-06 00:00:00,190.24.241.250,Colombia,10.0.199.127,UDP,25,285,3.41,0,deny,0,1,287,762,Sistema de óptica,DDoS
2024-12-07 00:00:00,177.202.61.119,Brasil,10.0.252.164,UDP,22,446,0.92,0,allow,0,0,618,570,Web institucional,DDoS
2024-09-15 00:00:00,189.203.90.200,México,10.0.41.173,ICMP,3306,367,0.22,0,allow,0,0,209,792,Formulario de denuncias,SQL Injection
2024-07-09 00:00:00,168.243.148.75,El Salvador,10.0.12.172,HTTPS,3306,179,1.18,0,allow,0,0,8,358,Portal de constancias,Man-in-the-Middle
2021-06-21 00:00:00,190.24.24.231,Colombia,10.0.108.134,HTTPS,3306,1103,3.42,0,deny,0,0,659,987,Sistema de óptica,Malware
2020-08-20 00:00:00,34.226.105.92,Estados Unidos,10.0.225.12,UDP,53,1443,2.06,0,deny,0,0,56,249,Formulario de denuncias,Phishing
2024-04-26 00:00:00,168.243.64.85,El Salvador,10.0.157.35,HTTP,110,288,2.26,0,allow,0,0,336,847,Portal de constancias,DDoS
2023-10-24 00:00:00,168.243.199.218,El Salvador,10.0.53.23,UDP,25,441,0.29,0,allow,0,0,331,888,Formulario de denuncias,Malware
2020-02-14 00:00:00,177.180.65.223,Brasil,10.0.88.66,HTTPS,443,602,4.21,0,allow,0,0,425,828,Formulario de denuncias,SQL Injection
2021-01-12 00:00:00,168.243.133.212,El Salvador,10.0.60.8,HTTPS,53,997,0.24,0,allow,0,0,573,728,Formulario de denuncias,Brute Force
2023-03-13 00:00:00,189.203.3.138,México,10.0.239.13,UDP,53,1461,0.07,0,allow,0,0,251,877,Portal de constancias,SQL Injection
2019-10-14 00:00:00,34.96.127.69,Estados Unidos,10.0.71.152,HTTP,443,758,2.14,1,allow,0,0,316,539,Sistema de óptica,SQL Injection
2020-05-01 00:00:00,168.243.121.49,El Salvador,10.0.47.207,HTTP,3389,1139,1.8,0,alert,0,0,284,555,Formulario de denuncias,Man-in-the-Middle
2022-12-29 00:00:00,177.16.55.139,Brasil,10.0.12.196,HTTP,110,162,0.26,0,deny,0,0,411,475,Formulario de denuncias,SQL Injection
2022-12-29 00:00:00,83.32.23.193,España,10.0.125.2,ICMP,3306,887,2.63,0,allow,0,1,91,394,Sistema de óptica,DDoS
2023-05-14 00:00:00,168.243.215.104,El Salvador,10.0.58.186,TCP,443,1258,0.98,0,allow,0,0,105,903,Formulario de denuncias,Data Exfiltration
2023-02-07 00:00:00,190.24.76.25,Colombia,10.0.200.58,ICMP,80,314,0.49,0,allow,0,0,679,245,Formulario de denuncias,Phishing
2019-08-29 00:00:00,189.203.219.96,México,10.0.37.140,HTTPS,8080,1017,3.4,0,deny,0,1,513,274,Formulario de denuncias,DDoS
2020-05-04 00:00:00,168.243.253.109,El Salvador,10.0.169.23,TCP,443,1215,4.91,0,deny,0,0,486,142,Web institucional,Man-in-the-Middle
2019-06-03 00:00:00,34.242.51.42,Estados Unidos,10.0.88.71,HTTPS,25,1306,5.64,0,deny,0,1,340,708,Formulario de denuncias,Phishing
2019-03-21 00:00:00,34.245.175.53,Estados Unidos,10.0.60.136,HTTPS,25,888,1.34,1,deny,0,0,209,438,Web institucional,DDoS
2023-05-20 00:00:00,80.10.104.141,Francia,10.0.32.137,HTTPS,53,1012,1.36,0,allow,0,1,96,176,Portal de constancias,Ransomware
2020-01-01 00:00:00,177.206.127.144,Brasil,10.0.236.8,HTTPS,22,462,7.23,0,allow,0,0,219,546,Formulario de denuncias,Data Exfiltration
2022-11-24 00:00:00,190.24.195.7,Colombia,10.0.217.179,ICMP,3389,526,12.81,0,allow,1,0,132,907,Formulario de denuncias,Malware
2022-06-08 00:00:00,189.203.100.135,México,10.0.96.184,UDP,3389,893,7.36,0,allow,0,0,195,133,Formulario de denuncias,DDoS
2023-06-02 00:00:00,83.32.138.165,España,10.0.222.185,HTTP,53,732,1.91,0,allow,0,1,131,781,Web institucional,SQL Injection
2023-01-03 00:00:00,168.243.29.111,El Salvador,10.0.36.107,HTTPS,110,562,4.05,0,allow,0,1,267,71,Sistema de óptica,SQL Injection
2021-12-24 00:00:00,83.32.29.217,España,10.0.20.188,TCP,80,199,1.4,1,alert,0,1,545,395,Formulario de denuncias,Phishing
2019-02-16 00:00:00,83.32.112.191,España,10.0.107.245,ICMP,110,532,3.04,0,allow,0,1,43,535,Web institucional,Data Exfiltration
2022-11-15 00:00:00,83.32.109.226,España,10.0.65.200,ICMP,8080,74,6.03,0,allow,0,0,196,435,Web institucional,DDoS
2019-10-18 00:00:00,168.243.113.2,El Salvador,10.0.6.239,UDP,8080,203,1.97,0,deny,0,1,426,842,Web institucional,Phishing
2023-05-09 00:00:00,168.243.53.189,El Salvador,10.0.79.195,HTTP,3389,144,0.56,0,allow,0,0,652,478,Web institucional,SQL Injection
2023-07-05 00:00:00,34.50.140.208,Estados Unidos,10.0.158.95,HTTPS,443,1046,1.05,1,deny,1,1,410,955,Web institucional,Brute Force
2023-09-10 00:00:00,190.24.127.139,Colombia,10.0.234.47,HTTPS,110,999,0.79,0,allow,0,1,235,313,Portal de constancias,Ransomware
2023-01-23 00:00:00,34.177.85.121,Estados Unidos,10.0.231.30,UDP,22,1333,5.04,0,allow,0,1,616,956,Sistema de óptica,Data Exfiltration
2024-10-30 00:00:00,83.32.50.147,España,10.0.46.170,HTTP,3306,1193,0.46,0,allow,0,0,206,290,Web institucional,Man-in-the-Middle
2024-02-15 00:00:00,189.203.93.9,México,10.0.14.219,UDP,3306,1257,0.23,0,deny,0,0,256,303,Formulario de denuncias,DDoS
2024-05-16 00:00:00,168.243.218.38,El Salvador,10.0.31.131,HTTPS,21,663,0.9,0,allow,1,1,253,328,Portal de constancias,Ransomware
2021-09-19 00:00:00,168.243.195.133,El Salvador,10.0.85.225,TCP,8080,290,0.27,0,allow,0,0,228,229,Portal de constancias,Data Exfiltration
2021-09-26 00:00:00,83.32.172.32,España,10.0.252.93,TCP,21,1063,2.13,0,alert,0,0,193,119,Sistema de óptica,Data Exfiltration
2020-02-12 00:00:00,168.243.195.150,El Salvador,10.0.76.56,HTTPS,80,140,4.0,0,allow,0,1,331,448,Formulario de denuncias,DDoS
2022-03-03 00:00:00,168.243.152.86,El Salvador,10.0.204.51,HTTP,8080,813,0.08,0,deny,0,1,244,560,Portal de constancias,Brute Force
2023-09-28 00:00:00,34.26.16.108,Estados Unidos,10.0.253.98,UDP,110,271,2.27,0,deny,0,1,121,298,Web institucional,Ransomware
2019-05-03 00:00:00,80.10.172.228,Francia,10.0.16.196,TCP,21,1401,1.6,0,deny,0,0,169,776,Portal de constancias,DDoS
2021-02-06 00:00:00,168.243.99.7,El Salvador,10.0.55.188,HTTP,443,554,3.38,0,allow,0,0,617,579,Web institucional,Man-in-the-Middle
2022-04-10 00:00:00,168.243.191.86,El Salvador,10.0.144.23,ICMP,80,551,0.47,0,deny,0,0,694,17,Formulario de denuncias,Data Exfiltration
2021-11-23 00:00:00,80.10.33.75,Francia,10.0.197.49,HTTP,25,1480,0.12,0,deny,0,0,623,898,Web institucional,Malware
2024-04-22 00:00:00,190.24.233.46,Colombia,10.0.16.192,UDP,3306,796,1.2,1,allow,0,0,379,586,Web institucional,Ransomware
2022-01-07 00:00:00,168.243.117.5,El Salvador,10.0.187.234,HTTP,8080,363,4.08,0,deny,0,0,201,867,Portal de constancias,Man-in-the-Middle
2021-05-08 00:00:00,168.243.40.107,El Salvador,10.0.189.54,TCP,22,102,3.4,1,deny,0,0,454,864,Formulario de denuncias,Data Exfiltration
2019-06-18 00:00:00,168.243.173.73,El Salvador,10.0.124.14,ICMP,22,1217,0.64,0,deny,0,0,311,269,Sistema de óptica,Brute Force
2021-06-13 00:00:00,177.187.97.29,Brasil,10.0.105.118,HTTP,53,707,4.83,0,allow,0,0,170,524,Sistema de óptica,Malware
2020-01-01 00:00:00,168.243.158.0,El Salvador,10.0.248.66,ICMP,22,1237,0.26,0,deny,1,0,561,669,Web institucional,Brute Force
2022-04-07 00:00:00,80.10.27.36,Francia,10.0.132.107,HTTPS,110,1070,0.87,0,allow,0,0,14,865,Sistema de óptica,Malware
2021-08-19 00:00:00,190.24.194.181,Colombia,10.0.178.124,ICMP,25,654,0.33,1,deny,0,0,646,402,Web institucional,Man-in-the-Middle
2024-04-18 00:00:00,83.32.26.85,España,10.0.225.82,HTTP,53,1218,1.75,0,allow,0,1,371,237,Sistema de óptica,Man-in-the-Middle
2024-10-13 00:00:00,190.24.167.210,Colombia,10.0.26.79,TCP,22,641,6.62,0,deny,0,0,14,42,Portal de constancias,Data Exfiltration
2022-11-04 00:00:00,34.101.37.169,Estados Unidos,10.0.155.160,HTTPS,3306,1054,3.8,0,alert,0,0,346,926,Sistema de óptica,Malware
2020-05-28 00:00:00,83.32.117.163,España,10.0.125.199,HTTPS,3389,1403,1.24,0,allow,0,0,84,419,Sistema de óptica,Man-in-the-Middle
2024-10-18 00:00:00,168.243.83.243,El Salvador,10.0.247.236,ICMP,22,1288,0.72,0,allow,0,0,700,262,Web institucional,Malware
2019-10-26 00:00:00,83.32.183.128,España,10.0.131.142,HTTP,110,609,1.29,0,allow,0,0,104,201,Formulario de denuncias,Brute Force
2022-10-25 00:00:00,177.135.46.147,Brasil,10.0.59.200,TCP,80,1151,0.3,0,allow,0,0,450,743,Formulario de denuncias,Malware
2020-05-13 00:00:00,168.243.130.77,El Salvador,10.0.98.156,TCP,3306,87,0.86,0,deny,0,0,223,31,Web institucional,Ransomware
2020-06-08 00:00:00,168.243.203.210,El Salvador,10.0.247.216,HTTPS,3389,883,1.87,0,allow,0,0,419,63,Web institucional,Man-in-the-Middle
2022-05-31 00:00:00,177.41.184.185,Brasil,10.0.24.233,TCP,25,1152,0.14,0,allow,0,0,651,597,Sistema de óptica,Malware
2022-12-05 00:00:00,80.10.80.203,Francia,10.0.193.245,TCP,21,641,0.02,0,alert,0,0,507,477,Web institucional,Data Exfiltration
2024-12-25 00:00:00,168.243.155.11,El Salvador,10.0.47.129,UDP,3389,1229,0.23,0,deny,0,0,578,43,Portal de constancias,Phishing
2021-01-02 00:00:00,168.243.236.142,El Salvador,10.0.245.194,HTTPS,443,1253,0.38,0,deny,0,0,380,831,Portal de constancias,SQL Injection
2021-12-22 00:00:00,189.203.84.175,México,10.0.113.77,UDP,110,554,7.12,0,allow,0,0,105,703,Web institucional,Brute Force
2024-08-14 00:00:00,168.243.101.13,El Salvador,10.0.164.73,TCP,53,427,0.89,0,allow,0,1,342,699,Portal de constancias,Malware
2020-02-16 00:00:00,177.243.198.64,Brasil,10.0.197.76,ICMP,53,1498,3.28,0,allow,0,1,517,33,Formulario de denuncias,Ransomware
